condition,question_id,seed,rollout_i,rollout_j,d1,dT
div_k4,gaia-139,3,0,2,1.000000,0.583333
div_k4,gaia-139,3,0,3,0.900000,0.500000
div_k4,gaia-139,3,1,2,0.944444,0.636364
div_k4,gaia-139,3,1,3,0.909091,0.000000
div_k4,gaia-139,3,2,3,1.000000,0.636364
div_k4,gaia-141,3,0,1,0.928571,0.666667
div_k4,gaia-141,3,0,2,0.846154,0.285714
div_k4,gaia-141,3,0,3,0.583333,0.285714
div_k4,gaia-141,3,1,2,0.933333,0.571429
div_k4,gaia-141,3,1,3,0.800000,0.571429
div_k4,gaia-141,3,2,3,0.875000,0.000000
div_k4,gaia-145,3,0,1,1.000000,0.666667
div_k4,gaia-145,3,0,2,0.933333,0.666667
div_k4,gaia-145,3,0,3,1.000000,0.777778
div_k4,gaia-145,3,1,2,1.000000,0.000000
div_k4,gaia-145,3,1,3,0.937500,0.777778
div_k4,gaia-145,3,2,3,0.866667,0.777778
div_k4,gaia-146,3,0,1,0.647059,0.142857
div_k4,gaia-146,3,0,2,0.500000,0.000000
div_k4,gaia-146,3,0,3,0.562500,0.416667
div_k4,gaia-146,3,1,2,0.700000,0.142857
div_k4,gaia-146,3,1,3,0.625000,0.500000
div_k4,gaia-146,3,2,3,0.470588,0.416667
div_k4,gaia-149,3,0,2,0.666667,0.700000
div_k4,gaia-149,3,0,3,0.555556,0.700000
div_k4,gaia-149,3,2,3,0.700000,0.000000
div_k4,gaia-15,3,0,1,0.941176,0.857143
div_k4,gaia-15,3,0,2,0.944444,0.250000
div_k4,gaia-15,3,0,3,0.875000,0.888889
div_k4,gaia-15,3,1,2,0.928571,0.714286
div_k4,gaia-15,3,1,3,0.923077,0.800000
div_k4,gaia-15,3,2,3,1.000000,0.777778
div_k4,gaia-150,3,0,1,0.500000,0.700000
div_k4,gaia-150,3,0,2,0.454545,0.454545
div_k4,gaia-150,3,0,3,0.416667,0.400000
div_k4,gaia-150,3,1,2,0.300000,0.727273
div_k4,gaia-150,3,1,3,0.538462,0.700000
div_k4,gaia-150,3,2,3,0.500000,0.300000
div_k4,gaia-151,3,0,1,0.909091,0.818182
div_k4,gaia-151,3,0,2,0.750000,0.250000
div_k4,gaia-151,3,0,3,0.818182,0.916667
div_k4,gaia-151,3,1,2,0.916667,0.636364
div_k4,gaia-151,3,1,3,0.900000,0.727273
div_k4,gaia-151,3,2,3,0.833333,0.750000
div_k4,gaia-153,3,0,1,1.000000,0.714286
div_k4,gaia-153,3,0,3,1.000000,0.875000
div_k4,gaia-153,3,1,3,1.000000,0.750000
div_k4,gaia-154,3,0,1,0.909091,0.142857
div_k4,gaia-154,3,0,2,0.800000,0.375000
div_k4,gaia-154,3,0,3,0.777778,0.500000
div_k4,gaia-154,3,1,2,0.909091,0.500000
div_k4,gaia-154,3,1,3,0.900000,0.428571
div_k4,gaia-154,3,2,3,0.777778,0.166667
div_k4,gaia-155,3,0,1,0.750000,0.600000
div_k4,gaia-155,3,0,2,0.750000,0.545455
div_k4,gaia-155,3,0,3,0.636364,0.400000
div_k4,gaia-155,3,1,2,0.769231,0.727273
div_k4,gaia-155,3,1,3,0.857143,0.600000
div_k4,gaia-155,3,2,3,0.545455,0.545455
div_k4,gaia-156,3,0,1,0.846154,0.833333
div_k4,gaia-156,3,0,2,0.583333,0.125000
div_k4,gaia-156,3,1,2,0.600000,0.818182
div_k4,gaia-158,3,0,2,0.714286,0.857143
div_k4,gaia-16,3,1,2,0.916667,0.250000
div_k4,gaia-16,3,1,3,0.916667,0.600000
div_k4,gaia-16,3,2,3,0.923077,0.545455
div_k4,gaia-19,3,0,1,0.500000,0.600000
div_k4,gaia-2,3,0,1,1.000000,0.750000
div_k4,gaia-2,3,0,2,1.000000,0.818182
div_k4,gaia-2,3,0,3,1.000000,0.818182
div_k4,gaia-2,3,1,2,1.000000,0.750000
div_k4,gaia-2,3,1,3,1.000000,0.888889
div_k4,gaia-2,3,2,3,0.928571,0.857143
div_k4,gaia-23,3,0,1,0.818182,0.875000
div_k4,gaia-23,3,0,2,0.750000,0.500000
div_k4,gaia-23,3,0,3,0.833333,0.750000
div_k4,gaia-23,3,1,2,0.818182,0.857143
div_k4,gaia-23,3,1,3,0.692308,0.500000
div_k4,gaia-23,3,2,3,0.833333,0.500000
div_k4,gaia-24,3,0,1,0.818182,0.900000
div_k4,gaia-24,3,0,2,0.600000,0.615385
div_k4,gaia-24,3,0,3,0.684211,0.818182
div_k4,gaia-24,3,1,2,0.650000,0.888889
div_k4,gaia-24,3,1,3,0.450000,0.750000
div_k4,gaia-24,3,2,3,0.555556,0.666667
div_k4,gaia-25,3,0,1,1.000000,0.833333
div_k4,gaia-25,3,0,2,0.928571,0.782609
div_k4,gaia-25,3,0,3,0.928571,0.892857
div_k4,gaia-25,3,1,2,1.000000,0.947368
div_k4,gaia-25,3,1,3,0.941176,0.904762
div_k4,gaia-25,3,2,3,0.933333,0.678571
div_k4,gaia-26,3,0,1,0.900000,0.769231
div_k4,gaia-26,3,0,2,0.888889,0.818182
div_k4,gaia-26,3,0,3,0.900000,0.916667
div_k4,gaia-26,3,1,2,1.000000,0.900000
div_k4,gaia-26,3,1,3,1.000000,0.777778
div_k4,gaia-26,3,2,3,0.777778,1.000000
div_k4,gaia-27,3,0,1,0.769231,0.571429
div_k4,gaia-27,3,0,2,0.615385,0.833333
div_k4,gaia-27,3,0,3,0.538462,0.785714
div_k4,gaia-27,3,1,2,0.875000,0.875000
div_k4,gaia-27,3,1,3,0.733333,0.687500
div_k4,gaia-27,3,2,3,0.600000,0.636364
div_k4,gaia-31,3,0,1,0.428571,0.583333
div_k4,gaia-31,3,0,2,0.461538,0.600000
div_k4,gaia-31,3,1,2,0.428571,0.642857
div_k4,gaia-32,3,0,1,0.777778,0.272727
div_k4,gaia-32,3,0,3,0.687500,0.428571
div_k4,gaia-32,3,1,3,0.437500,0.230769
div_k4,gaia-35,3,0,1,0.500000,0.090909
div_k4,gaia-35,3,0,2,0.529412,0.000000
div_k4,gaia-35,3,0,3,0.357143,0.090909
div_k4,gaia-35,3,1,2,0.437500,0.090909
div_k4,gaia-35,3,1,3,0.230769,0.166667
div_k4,gaia-35,3,2,3,0.500000,0.090909
div_k4,gaia-38,3,0,1,0.750000,0.461538
div_k4,gaia-38,3,0,2,0.666667,0.642857
div_k4,gaia-38,3,0,3,0.600000,0.500000
div_k4,gaia-38,3,1,2,0.692308,0.692308
div_k4,gaia-38,3,1,3,0.500000,0.272727
div_k4,gaia-38,3,2,3,0.666667,0.714286
div_k4,gaia-39,3,0,1,0.909091,0.714286
div_k4,gaia-39,3,0,2,0.777778,0.888889
div_k4,gaia-39,3,0,3,1.000000,0.666667
div_k4,gaia-39,3,1,2,1.000000,0.894737
div_k4,gaia-39,3,1,3,0.909091,0.500000
div_k4,gaia-39,3,2,3,1.000000,0.888889
div_k4,gaia-4,3,0,1,1.000000,1.000000
div_k4,gaia-4,3,0,3,0.800000,0.500000
div_k4,gaia-4,3,1,3,1.000000,1.000000
div_k4,gaia-40,3,0,1,1.000000,0.875000
div_k4,gaia-40,3,0,2,0.916667,0.777778
div_k4,gaia-40,3,0,3,0.818182,0.571429
div_k4,gaia-40,3,1,2,0.900000,1.000000
div_k4,gaia-40,3,1,3,1.000000,1.000000
div_k4,gaia-40,3,2,3,0.909091,0.625000
div_k4,gaia-41,3,0,2,0.812500,0.307692
div_k4,gaia-41,3,0,3,0.866667,0.666667
div_k4,gaia-41,3,2,3,0.714286,0.666667
div_k4,gaia-42,3,1,2,0.642857,0.642857
div_k4,gaia-42,3,1,3,0.461538,0.666667
div_k4,gaia-42,3,2,3,0.642857,0.733333
div_k4,gaia-43,3,0,1,0.615385,0.250000
div_k4,gaia-43,3,0,2,0.714286,0.461538
div_k4,gaia-43,3,0,3,0.545455,0.181818
div_k4,gaia-43,3,1,2,0.461538,0.384615
div_k4,gaia-43,3,1,3,0.615385,0.090909
div_k4,gaia-43,3,2,3,0.615385,0.461538
div_k4,gaia-44,3,0,1,0.454545,0.583333
div_k4,gaia-44,3,0,3,0.454545,0.200000
div_k4,gaia-44,3,1,3,0.666667,0.454545
div_k4,gaia-45,3,0,2,0.461538,1.000000
div_k4,gaia-45,3,0,3,0.615385,1.000000
div_k4,gaia-45,3,2,3,0.615385,0.000000
div_k4,gaia-46,3,0,1,0.642857,0.222222
div_k4,gaia-46,3,0,2,0.538462,0.333333
div_k4,gaia-46,3,0,3,0.384615,0.250000
div_k4,gaia-46,3,1,2,0.714286,0.111111
div_k4,gaia-46,3,1,3,0.666667,0.400000
div_k4,gaia-46,3,2,3,0.666667,0.500000
div_k4,gaia-49,3,0,1,0.785714,0.555556
div_k4,gaia-49,3,0,2,0.666667,0.800000
div_k4,gaia-49,3,0,3,0.666667,0.600000
div_k4,gaia-49,3,1,2,0.636364,0.714286
div_k4,gaia-49,3,1,3,0.750000,0.777778
div_k4,gaia-49,3,2,3,0.600000,0.571429
div_k4,gaia-50,3,0,2,0.923077,0.800000
div_k4,gaia-50,3,0,3,0.916667,0.800000
div_k4,gaia-50,3,2,3,0.846154,0.000000
div_k4,gaia-51,3,0,1,0.800000,0.857143
div_k4,gaia-51,3,0,2,0.625000,0.875000
div_k4,gaia-51,3,1,2,0.700000,0.833333
div_k4,gaia-52,3,0,1,0.666667,0.555556
div_k4,gaia-52,3,0,2,0.625000,0.700000
div_k4,gaia-52,3,1,2,0.700000,0.769231
div_k4,gaia-56,3,0,1,0.857143,0.222222
div_k4,gaia-56,3,0,2,0.642857,0.000000
div_k4,gaia-56,3,0,3,0.454545,0.222222
div_k4,gaia-56,3,1,2,0.785714,0.222222
div_k4,gaia-56,3,1,3,0.750000,0.400000
div_k4,gaia-56,3,2,3,0.615385,0.222222
div_k4,gaia-57,3,0,1,0.600000,0.363636
div_k4,gaia-57,3,0,2,0.733333,0.500000
div_k4,gaia-57,3,0,3,0.666667,0.600000
div_k4,gaia-57,3,1,2,0.615385,0.444444
div_k4,gaia-57,3,1,3,0.642857,0.583333
div_k4,gaia-57,3,2,3,0.785714,0.454545
div_k4,gaia-58,3,1,3,0.750000,0.777778
div_k4,gaia-60,3,0,1,0.692308,0.583333
div_k4,gaia-60,3,0,2,0.545455,0.500000
div_k4,gaia-60,3,0,3,0.727273,0.500000
div_k4,gaia-60,3,1,2,0.642857,0.400000
div_k4,gaia-60,3,1,3,0.785714,0.400000
div_k4,gaia-60,3,2,3,0.769231,0.250000
div_k4,gaia-61,3,0,1,1.000000,0.714286
div_k4,gaia-61,3,0,2,0.916667,0.000000
div_k4,gaia-61,3,0,3,0.666667,0.714286
div_k4,gaia-61,3,1,2,0.900000,0.714286
div_k4,gaia-61,3,1,3,1.000000,0.857143
div_k4,gaia-61,3,2,3,0.818182,0.714286
div_k4,gaia-62,3,0,1,0.937500,0.600000
div_k4,gaia-62,3,0,2,0.875000,0.125000
div_k4,gaia-62,3,0,3,0.769231,0.125000
div_k4,gaia-62,3,1,2,0.882353,0.500000
div_k4,gaia-62,3,1,3,0.937500,0.500000
div_k4,gaia-62,3,2,3,0.941176,0.000000
div_k4,gaia-67,3,0,1,0.800000,0.375000
div_k4,gaia-67,3,0,3,0.700000,0.444444
div_k4,gaia-67,3,1,3,0.750000,0.583333
div_k4,gaia-68,3,0,1,0.875000,0.700000
div_k4,gaia-68,3,0,2,0.888889,0.250000
div_k4,gaia-68,3,0,3,0.714286,1.000000
div_k4,gaia-68,3,1,2,0.875000,0.666667
div_k4,gaia-68,3,1,3,0.857143,0.727273
div_k4,gaia-68,3,2,3,0.875000,1.000000
div_k4,gaia-69,3,0,1,1.000000,0.636364
div_k4,gaia-69,3,0,2,0.928571,0.625000
div_k4,gaia-69,3,0,3,0.785714,0.692308
div_k4,gaia-69,3,1,2,0.846154,0.923077
div_k4,gaia-69,3,1,3,0.937500,0.333333
div_k4,gaia-69,3,2,3,0.857143,0.933333
div_k4,gaia-70,3,0,1,1.000000,0.357143
div_k4,gaia-70,3,0,2,1.000000,1.000000
div_k4,gaia-70,3,0,3,1.000000,0.357143
div_k4,gaia-70,3,1,2,1.000000,1.000000
div_k4,gaia-70,3,1,3,1.000000,0.142857
div_k4,gaia-70,3,2,3,0.909091,1.000000
div_k4,gaia-73,3,0,1,0.846154,0.900000
div_k4,gaia-73,3,0,2,0.833333,0.750000
div_k4,gaia-73,3,0,3,0.727273,0.888889
div_k4,gaia-73,3,1,2,0.636364,0.700000
div_k4,gaia-73,3,1,3,0.846154,0.818182
div_k4,gaia-73,3,2,3,0.600000,0.500000
div_k4,gaia-76,3,0,1,0.692308,0.444444
div_k4,gaia-76,3,0,2,0.571429,0.000000
div_k4,gaia-76,3,1,2,0.733333,0.444444
div_k4,gaia-8,3,0,1,0.818182,0.555556
div_k4,gaia-8,3,0,2,0.636364,0.727273
div_k4,gaia-8,3,0,3,0.666667,0.444444
div_k4,gaia-8,3,1,2,0.666667,0.428571
div_k4,gaia-8,3,1,3,0.916667,0.166667
div_k4,gaia-8,3,2,3,0.750000,0.500000
div_k4,gaia-80,3,0,1,0.909091,0.666667
div_k4,gaia-80,3,0,2,0.700000,0.400000
div_k4,gaia-80,3,0,3,0.818182,0.555556
div_k4,gaia-80,3,1,2,0.916667,0.727273
div_k4,gaia-80,3,1,3,0.555556,0.428571
div_k4,gaia-80,3,2,3,0.833333,0.750000
div_k4,gaia-81,3,0,1,0.666667,0.300000
div_k4,gaia-81,3,0,2,0.600000,0.619048
div_k4,gaia-81,3,0,3,0.523810,0.809524
div_k4,gaia-81,3,1,2,0.520000,0.550000
div_k4,gaia-81,3,1,3,0.500000,0.809524
div_k4,gaia-81,3,2,3,0.363636,0.666667
div_k4,gaia-82,3,0,1,0.583333,0.583333
div_k4,gaia-82,3,0,2,0.642857,0.545455
div_k4,gaia-82,3,0,3,0.583333,0.583333
div_k4,gaia-82,3,1,2,0.615385,0.333333
div_k4,gaia-82,3,1,3,0.545455,0.222222
div_k4,gaia-82,3,2,3,0.615385,0.500000
div_k4,gaia-85,3,0,1,0.920000,0.315789
div_k4,gaia-85,3,0,2,0.857143,0.117647
div_k4,gaia-85,3,0,3,0.647059,0.166667
div_k4,gaia-85,3,1,2,0.851852,0.400000
div_k4,gaia-85,3,1,3,0.800000,0.263158
div_k4,gaia-85,3,2,3,0.578947,0.166667
div_k4,gaia-86,3,0,3,1.000000,1.000000
div_k4,gaia-89,3,0,1,0.416667,0.222222
div_k4,gaia-89,3,0,2,0.538462,0.222222
div_k4,gaia-89,3,0,3,0.416667,0.000000
div_k4,gaia-89,3,1,2,0.615385,0.222222
div_k4,gaia-89,3,1,3,0.363636,0.222222
div_k4,gaia-89,3,2,3,0.615385,0.222222
div_k4,gaia-9,3,0,1,1.000000,0.666667
div_k4,gaia-9,3,0,2,0.818182,0.777778
div_k4,gaia-9,3,0,3,0.928571,0.555556
div_k4,gaia-9,3,1,2,1.000000,0.625000
div_k4,gaia-9,3,1,3,1.000000,0.818182
div_k4,gaia-9,3,2,3,1.000000,0.909091
div_k4,gaia-91,3,0,1,0.625000,0.000000
div_k4,gaia-91,3,0,2,0.727273,0.428571
div_k4,gaia-91,3,0,3,0.700000,0.428571
div_k4,gaia-91,3,1,2,0.818182,0.428571
div_k4,gaia-91,3,1,3,0.500000,0.428571
div_k4,gaia-91,3,2,3,0.636364,0.750000
div_k4,gaia-93,3,2,3,0.818182,0.750000
div_k4,gaia-96,3,0,2,0.900000,0.769231
div_k4,gaia-97,3,0,1,0.692308,0.111111
div_k4,gaia-97,3,0,2,0.500000,0.111111
div_k4,gaia-97,3,0,3,0.545455,0.000000
div_k4,gaia-97,3,1,2,0.692308,0.000000
div_k4,gaia-97,3,1,3,0.500000,0.111111
div_k4,gaia-97,3,2,3,0.545455,0.111111
div_k4,gaia-98,3,0,2,0.727273,0.333333
div_k4,gaia-98,3,0,3,0.636364,0.100000
div_k4,gaia-98,3,2,3,0.750000,0.272727
div_k4,gaia-99,3,0,1,0.935484,0.333333
div_k4,gaia-99,3,0,2,0.937500,0.750000
div_k4,gaia-99,3,1,2,0.900000,0.666667
